archetype #,Feature Name,P value (Hypergeom.),Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,anatomic neoplasm subdivision: Right Lower Inner Quadrant|Right Lower Outer Quadrant,1,0,0
1,anatomic neoplasm subdivision: Right Lower Outer Quadrant|Right,1,0,0
1,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right,1,0,0
1,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Lower Inner Quadrant|Right,1,0,0
1,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Upper Outer Quadrant|Right,1,0,0
1,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Upper Outer Quadrant|Right Lower Inner Quadrant|Right Lower Outer Quadrant|Right,1,0,0
1,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Left,1,0,0
1,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Right Lower Outer Quadrant,1,0,0
1,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Right Lower Outer Quadrant|Right,1,0,0
1,breast carcinoma estrogen receptor status: Indeterminate,1,0,0
1,breast carcinoma immunohistochemistry pos cell score: 1+,1,0,0
1,breast carcinoma immunohistochemistry pos cell score: 2+,1,0,0
1,breast carcinoma immunohistochemistry pos cell score: 3+,1,0,0
1,breast carcinoma immunohistochemistry pos cell score: 4+,1,0,0
1,breast carcinoma progesterone receptor status: Indeterminate,1,0,0
1,er level cell percentage category: 40-49,1,0,0
1,er level cell percentage category: 50-59,1,0,0
1,er level cell percentage category: 60-69,1,0,0
1,er level cell percentage category: 70-79,1,0,0
1,er level cell percentage category: 80-89,1,0,0
1,er level cell percentage category: 90-99,1,0,0
1,gender: MALE,1,0,0
1,her2 erbb pos finding cell percent category: 10-19,1,0,0
1,her2 erbb pos finding cell percent category: 20-29,1,0,0
1,her2 erbb pos finding cell percent category: 30-39,1,0,0
1,her2 erbb pos finding cell percent category: 40-49,1,0,0
1,her2 erbb pos finding cell percent category: 50-59,1,0,0
1,her2 erbb pos finding cell percent category: 60-69,1,0,0
1,her2 erbb pos finding cell percent category: 70-79,1,0,0
1,her2 erbb pos finding cell percent category: 90-99,1,0,0
1,her2 immunohistochemistry level result: 3+,1,0,0
1,histological type: Infiltrating Lobular Carcinoma,1,0,0
1,histological type: Mixed Histology (please specify),1,0,0
1,histological type: Mucinous Carcinoma,1,0,0
1,history of neoadjuvant treatment: Yes,1,0,0
1,icd 10: C50.2,1,0,0
1,icd 10: C50.3,1,0,0
1,icd 10: C50.5,1,0,0
1,icd 10: C50.8,1,0,0
1,icd o 3 histology: 8022/3,1,0,0
1,icd o 3 histology: 8050/3,1,0,0
1,icd o 3 histology: 8401/3,1,0,0
1,icd o 3 histology: 8480/3,1,0,0
1,icd o 3 histology: 8490/3,1,0,0
1,icd o 3 histology: 8502/3,1,0,0
1,icd o 3 histology: 8503/3,1,0,0
1,icd o 3 histology: 8520/3,1,0,0
1,icd o 3 histology: 8522/3,1,0,0
1,icd o 3 histology: 8524/3,1,0,0
1,icd o 3 histology: 8541/3,1,0,0
1,icd o 3 histology: 8575/3,1,0,0
1,icd o 3 site: C50.3,1,0,0
1,icd o 3 site: C50.5,1,0,0
1,icd o 3 site: C50.8,1,0,0
1,immunohistochemistry positive cell score: 2+,1,0,0
1,immunohistochemistry positive cell score: 3+,1,0,0
1,immunohistochemistry positive cell score: 4+,1,0,0
1,initial pathologic diagnosis method: Incisional Biopsy,1,0,0
1,lab proc her2 neu immunohistochemistry receptor status: Indeterminate,1,0,0
1,lab procedure her2 neu in situ hybrid outcome type: Equivocal,1,0,0
1,lab procedure her2 neu in situ hybrid outcome type: Not Performed,1,0,0
1,margin status: Close,1,0,0
1,number of lymphnodes positive by ihc: 1,1,0,0
1,pathologic M: cM0 (i+),1,0,0
1,pathologic N: N1c,1,0,0
1,pathologic N: N3,1,0,0
1,pathologic N: N3c,1,0,0
1,pathologic N: NX,1,0,0
1,pathologic T: T1a,1,0,0
1,pathologic T: T1b,1,0,0
1,pathologic T: T2b,1,0,0
1,pathologic T: T4,1,0,0
1,pathologic T: T4b,1,0,0
1,pathologic T: T4d,1,0,0
1,pathologic stage: Stage IB,1,0,0
1,pathologic stage: Stage IIIB,1,0,0
1,pathologic stage: Stage Tis,1,0,0
1,prior dx: Yes,1,0,0
1,progesterone receptor level cell percent category: 10-19,1,0,0
1,progesterone receptor level cell percent category: 20-29,1,0,0
1,progesterone receptor level cell percent category: 30-39,1,0,0
1,progesterone receptor level cell percent category: 40-49,1,0,0
1,progesterone receptor level cell percent category: 50-59,1,0,0
1,progesterone receptor level cell percent category: 60-69,1,0,0
1,progesterone receptor level cell percent category: 70-79,1,0,0
1,progesterone receptor level cell percent category: 80-89,1,0,0
1,progesterone receptor level cell percent category: 90-99,1,0,0
1,race: AMERICAN INDIAN OR ALASKA NATIVE,1,0,0
1,surgical procedure purpose other text: Left segmental mastectomy with axillary lymph node dissection,1,0,0
1,surgical procedure purpose other text: Left segmental mastectomy with left axillary lymph node dissection,1,0,0
1,surgical procedure purpose other text: Left segmental mastectomy with level 1 and level 2 axillary dissection,1,0,0
1,surgical procedure purpose other text: Modified Radical Masectomy,1,0,0
1,surgical procedure purpose other text: Modified radical mastectomy with left sentinel node biopsy,1,0,0
1,surgical procedure purpose other text: Modified radical mastectomy with sentinel lymph node biopsy and with total mastectomy of left breast,1,0,0
1,surgical procedure purpose other text: Quadrantectomy,1,0,0
1,surgical procedure purpose other text: Right segmental mastectomy,1,0,0
1,surgical procedure purpose other text: Right segmental mastectomy with sentinel lymph node and axillary lymph node biopsy,1,0,0
1,surgical procedure purpose other text: Right total mastectomy with lymph node left axillary lymph node excision,1,0,0
1,surgical procedure purpose other text: Segmental mastectomy,1,0,0
1,surgical procedure purpose other text: Segmental mastectomy with left axillary lymph node dissection,1,0,0
1,surgical procedure purpose other text: Segmental mastectomy with sentinel axillary lymph node biopsy,1,0,0
1,surgical procedure purpose other text: Segmental mastectomy with sentinel lymph node biopsy,1,0,0
1,surgical procedure purpose other text: Segmental mastectomy with sentinel node biopsy,1,0,0
1,surgical procedure purpose other text: Sentinel lymph node biopsy,1,0,0
1,surgical procedure purpose other text: Simple mastectomy with left lymph node sentinel biopsy,1,0,0
1,surgical procedure purpose other text: Surgical resection,1,0,0
1,surgical procedure purpose other text: TOTAL MASTECTOMY,1,0,0
1,surgical procedure purpose other text: Total mastectomy,1,0,0
1,surgical procedure purpose other text: Total mastectomy with left sentinel lymph node biospy,1,0,0
1,surgical procedure purpose other text: Total mastectomy with retromammary lymph node excision,1,0,0
1,surgical procedure purpose other text: Total mastectomy with sentinel lymoh node biopsy,1,0,0
1,surgical procedure purpose other text: Total mastectomy with sentinel lymph node biopsy,1,0,0
1,surgical procedure purpose other text: With sentinel lymph node biopsy (right) with simple mastectomy of left breast,1,0,0
1,surgical procedure purpose other text: bilateral total mastectomies with right sentinel node biopsy,1,0,0
1,surgical procedure purpose other text: biopsy,1,0,0
1,surgical procedure purpose other text: excisional biopsy,1,0,0
1,surgical procedure purpose other text: left segmental mastectomy with axillary sentinel lymph node biopsy,1,0,0
1,surgical procedure purpose other text: left segmental mastectomy with sentinel node dissection,1,0,0
1,surgical procedure purpose other text: modified radical mastectomy with axillary dissection,1,0,0
1,surgical procedure purpose other text: needle directed right breast biopsy with left segmental mastectomy with axillary lymph node dissection,1,0,0
1,surgical procedure purpose other text: needle localized segmental mastectomy,1,0,0
1,surgical procedure purpose other text: quadrantectomy,1,0,0
1,surgical procedure purpose other text: right segmental mastectomy,1,0,0
1,surgical procedure purpose other text: right segmental mastectomy witrh axillary node dissection,1,0,0
1,surgical procedure purpose other text: right total mastectomy with sentinel lymph node dissection right reconstruction with TRAMP,1,0,0
1,surgical procedure purpose other text: segmental mastectomy with axillary dissection,1,0,0
1,surgical procedure purpose other text: segmental mastectomy with axillary lymph node dissection,1,0,0
1,surgical procedure purpose other text: segmental mastectomy with excision of mass on chest wall and axillary node dissection,1,0,0
1,surgical procedure purpose other text: segmental mastectomy with sentinel lymph node dissection,1,0,0
1,surgical procedure purpose other text: segmental mastectomy with sentinel lymph node excision and biopsy,1,0,0
1,surgical procedure purpose other text: sentinel lymph node biopsy,1,0,0
1,surgical procedure purpose other text: surgical resection,1,0,0
1,surgical procedure purpose other text: toilet mastectomy,1,0,0
1,surgical procedure purpose other text: total mastectomy,1,0,0
1,surgical procedure purpose other text: total mastectomy and sentinel node biopsy,1,0,0
1,surgical procedure purpose other text: total mastectomy with rigth axillary lymph node and sentinel lymph node dissection,1,0,0
1,surgical procedure purpose other text: total mastectomy with sentinel lymph node biopsy with tissue reconstruction,1,0,0
1,surgical procedure purpose other text: wide local excision,1,0,0
1,surgical procedure purpose other text: with axillary lymph nodes dissection,1,0,0
1,surgical procedure purpose other text: with axillary node dissection,1,0,0
1,surgical procedure purpose other text: with left axilla sentinel lymph node biopsy,1,0,0
1,surgical procedure purpose other text: with left lymphatic mapping and left axillary biopsy,1,0,0
1,surgical procedure purpose other text: with sentinel lymph node biopsy,1,0,0
1,anatomic treatment site: Distant Recurrence,1,0,0
1,anatomic treatment site: Distant Recurrence,Local Recurrence,Primary Tumor Field,1,0,0
1,anatomic treatment site: Distant Recurrence,Primary Tumor Field,1,0,0
1,anatomic treatment site: Local Recurrence,1,0,0
1,radiation treatment ongoing: YES,1,0,0
1,radiation type: EXTERNAL BEAM,IMPLANTS,1,0,0
1,radiation type: External,1,0,0
1,radiation type: OTHER: SPECIFY IN NOTES,1,0,0
1,radiation regimen indication: ADJUVANT,PROGRESSION,RECURRENCE,1,0,0
1,radiation regimen indication: PALLIATIVE,1,0,0
1,radiation regimen indication: RECURRENCE,1,0,0
1,PAM50 sample type: metastatic,1,0,0
1,PAM50 sample type: tumor-adjacent normal,1,0,0
1,PAM50: Her2,1,0,0
1,PAM50: LumB,1,0,0
1,PAM50: Normal,1,0,0
2,PAM50: LumB,1.3827e-08,1,1
2,anatomic neoplasm subdivision: Left Lower Inner Quadrant|Left Lower Outer Quadrant|Left,0.00011667,1,1
2,breast carcinoma estrogen receptor status: Positive,0.00020689,1,1
2,route of administration: Intravenous (IV),Oral,NA,0.00045017,1,1
2,lab proc her2 neu immunohistochemistry receptor status: Equivocal,0.00072145,1,1
2,system version: 7th,0.0022047,1,1
2,drug name: adriamycin,cytoxan,femara,taxotere,0.0024302,1,1
2,method of normal sample procurement: Excisional biopsy,0.0027885,1,0
2,menopause status: Post (prior bilateral ovariectomy OR >12 mo since LMP with no prior hysterectomy),0.0039579,0,0
2,breast carcinoma progesterone receptor status: Positive,0.0046359,0,0
2,sample type: Primary Tumor,0.005619,0,0
2,her2 immunohistochemistry level result: 2+,0.0059178,0,1
2,lab procedure her2 neu in situ hybrid outcome type: Negative,0.0066224,0,0
2,section location: TOP,0.0068491,0,1
2,tumor necrosis percent: 0,0.010516,0,0
2,immunohistochemistry positive cell score: 4+,0.012151,0,1
2,icd o 3 histology: 8500/3,0.015514,0,0
2,breast carcinoma surgical procedure name: Modified Radical Mastectomy,0.017587,0,1
2,drug name: arimidex,0.02072,0,1
2,drug therapy ongoing: NO,YES,0.022357,0,0
2,histological type: Infiltrating Ductal Carcinoma,0.022433,0,0
2,cytokeratin immunohistochemistry staining method micrometastasis indicator: NO,0.022931,0,0
2,tumor nuclei percent: 95,0.023933,0,1
2,icd 10: C50.9,0.02455,0,0
2,number of lymphnodes positive by ihc: 1,0.031754,0,1
2,race: WHITE,0.031827,0,1
2,er level cell percentage category: 50-59,0.032028,0,1
2,pathologic M: M0,0.034135,0,0
2,her2 erbb pos finding cell percent category: 10-19,0.034615,0,1
2,normal tissue anatomic site: BREAST,0.037954,0,0
2,drug regimen number: 1,2,3,4,0.040924,0,1
2,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant,0.043424,0,1
2,margin status: Negative,0.044081,0,0
2,icd o 3 site: C50.9,0.045666,0,1
2,radiation treatment ongoing: NO,0.049603,0,1
2,pathologic stage: Stage IIIA,0.049716,0,0
2,drug name: adriamycin,anastrozole,cytoxan,taxol,0.049729,0,1
2,drug name: adriamycin,arimidex,cytoxan,docetaxel,e-75,0.049729,0,1
2,drug name: adriamycin,arimidex,cytoxan,tamoxifen,taxol,0.049729,0,1
2,drug name: adriamycin,cytoxan,tamoxifen,taxotere,zoladex,0.049729,0,1
2,drug name: arimidex,cyclophosphamide,doxorubicin,0.049729,0,1
2,drug name: arimidex,cyclophosphamide,doxorubicin,taxol,0.049729,0,1
2,drug name: armidex,0.049729,0,1
2,drug name: carboplatin,femara,herceptin,taxotere,0.049729,0,1
2,drug regimen indication: ADJUVANT,NA,0.049729,0,1
2,drug regimen number: 1,NA,0.049729,0,1
2,drug regimen number: TAC,TAM,Zoladex,0.049729,0,1
2,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Lower Inner Quadrant,0.049729,0,1
2,tumor nuclei percent: 90,0.05288,0,0
2,gender: FEMALE,0.055813,0,0
2,history of neoadjuvant treatment: No,0.055813,0,0
2,anatomic neoplasm subdivision: Left Lower Outer Quadrant,0.055875,0,1
2,breast carcinoma immunohistochemistry pos cell score: 4+,0.056078,0,1
2,breast carcinoma surgical procedure name: Lumpectomy,0.057448,0,1
2,prior dx: No,0.057524,0,0
2,pathologic N: N1a,0.064828,0,0
2,tissue prospective collection indicator: NO,0.069841,0,0
2,tissue retrospective collection indicator: YES,0.069841,0,0
2,radiation regimen indication: ADJUVANT,0.070632,0,1
2,person neoplasm cancer status: TUMOR FREE,0.071302,0,0
2,oct embedded: true,0.071529,0,0
2,pathologic N: N1,0.076417,0,1
2,pathologic T: T3,0.080865,0,0
2,drug therapy ongoing: YES,0.081374,0,0
2,er level cell percentage category: 10-19,0.084579,0,1
2,initial pathologic diagnosis method: Incisional Biopsy,0.084579,0,1
2,axillary lymph node stage method type: Axillary lymph node dissection alone,0.093113,0,0
2,lab procedure her2 neu in situ hybrid outcome type: Not Performed,0.097027,0,1
2,progesterone receptor level cell percent category: 20-29,0.097027,0,1
2,surgical procedure purpose other text: With sentinel lymph node biopsy (right) with simple mastectomy of left breast,0.097027,0,1
2,surgical procedure purpose other text: total mastectomy and sentinel node biopsy,0.097027,0,1
2,vital status: dead,0.10326,0,0
2,pathologic N: N2,0.10686,0,1
2,anatomic treatment site: Regional site,0.10686,0,1
2,er level cell percentage category: 90-99,0.11695,0,0
2,drug regimen indication: ADJUVANT,0.12198,0,0
2,radiation type: EXTERNAL BEAM,0.12874,0,0
2,anatomic neoplasm subdivision: Right Upper Outer Quadrant,0.14131,0,1
2,sample type: Metastatic,0.14201,0,1
2,drug name: arimidex,cyclophosphamide,fluorouracil,methotrexate,0.14201,0,1
2,route of administration: Intravenous (IV),Oral,Subcutaneous (SC),0.14201,0,1
2,icd o 3 histology: 8503/3,0.14201,0,1
2,radiation type: External,0.14201,0,1
2,PAM50 sample type: metastatic,0.14201,0,1
2,histological type: Other  specify,0.14667,0,0
2,route of administration: Oral,0.14823,0,0
2,initial pathologic diagnosis method: Core needle biopsy,0.1553,0,0
2,tumor necrosis percent: 5,0.15584,0,0
2,tumor nuclei percent: 80,0.15859,0,0
2,icd o 3 histology: 8523/3,0.16874,0,0
2,pathologic stage: Stage IIB,0.18322,0,0
2,lab proc her2 neu immunohistochemistry receptor status: Indeterminate,0.1848,0,1
2,surgical procedure purpose other text: Segmental mastectomy,0.1848,0,1
2,surgical procedure purpose other text: with axillary node dissection,0.1848,0,0
2,vital status: alive,0.2153,0,0
2,drug regimen number: hormone therapy,0.22548,0,1
2,surgical procedure purpose other text: Surgical resection,0.22548,0,0
2,tumor necrosis percent: 1,0.243,0,0
2,pathologic N: N1mi,0.243,0,0
2,pathologic T: T1c,0.25226,0,0
2,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Upper Outer Quadrant|Right Lower Inner Quadrant|Right Lower Outer Quadrant|Right,0.26417,0,1
2,pathologic stage: Stage IB,0.26417,0,1
2,anatomic treatment site: Primary Tumor Field,Regional site,0.26417,0,1
2,route of administration: Intravenous (IV),Oral,0.27574,0,0
2,pathologic N: N1b,0.27791,0,0
2,race: ASIAN,0.27791,0,0
2,tumor nuclei percent: 70,0.2787,0,0
2,tumor necrosis percent: 10,0.28085,0,0
2,pathologic T: T4b,0.28085,0,0
2,anatomic treatment site: Primary Tumor Field,0.29467,0,0
2,icd o 3 site: C50.2,0.29976,0,0
2,pathologic stage: Stage IIIB,0.29976,0,0
2,tumor nuclei percent: 60,0.30096,0,1
2,drug name: adriamycin,cytoxan,taxol,0.30096,0,0
2,anatomic neoplasm subdivision: Right Lower Inner Quadrant,0.30096,0,0
2,history of neoadjuvant treatment: Yes,0.30096,0,0
2,initial pathologic diagnosis method: Tumor resection,0.30197,0,0
2,pathologic T: T2,0.31142,0,0
2,lab proc her2 neu immunohistochemistry receptor status: Negative,0.31447,0,0
2,pathologic stage: Stage IIA,0.31758,0,0
2,progesterone receptor level cell percent category: 70-79,0.3186,0,0
2,progesterone receptor level cell percent category: 90-99,0.33397,0,0
2,drug name: none,0.33583,0,0
2,drug regimen indication: none,0.33583,0,0
2,drug regimen number: none,0.33583,0,0
2,route of administration: none,0.33583,0,0
2,drug therapy ongoing: none,0.33583,0,0
2,drug name: arimidex,cyclophosphamide,doxorubicin,paclitaxel,0.33595,0,1
2,route of administration: Oral,NA,0.33595,0,0
2,gender: MALE,0.33595,0,0
2,axillary lymph node stage method type: Sentinel node biopsy alone,0.3459,0,0
2,pathologic N: N2a,0.34803,0,0
2,tumor nuclei percent: 100,0.36921,0,0
2,drug name: anastrozole,0.36921,0,1
2,drug regimen indication: ADJUVANT,OTHER: SPECIFY IN NOTES,0.36921,0,0
2,surgical procedure purpose other text: Excisional biopsy,0.36921,0,0
2,axillary lymph node stage method type: Sentinel lymph node biopsy plus axillary dissection,0.37,0,0
2,anatomic neoplasm subdivision: Right Lower Outer Quadrant,0.37435,0,0
2,pathologic M: MX,0.37435,0,0
2,anatomic treatment site: none,0.37949,0,0
2,radiation treatment ongoing: none,0.37949,0,0
2,radiation type: none,0.37949,0,0
2,radiation regimen indication: none,0.37949,0,0
2,breast carcinoma immunohistochemistry pos cell score: 2+,0.39256,0,0
2,system version: 5th,0.39548,0,0
2,tissue prospective collection indicator: YES,0.39718,0,0
2,tissue retrospective collection indicator: NO,0.39718,0,0
2,drug regimen number: 1,2,3,4,5,0.40084,0,0
2,prior dx: Yes,0.41055,0,0
2,oct embedded: false,0.42498,0,0
2,surgical procedure purpose other text: NA,0.42706,0,0
2,progesterone receptor level cell percent category: 60-69,0.4309,0,0
2,surgical procedure purpose other text: Wide local excision,0.4309,0,0
2,breast carcinoma immunohistochemistry pos cell score: 3+,0.43145,0,0
2,drug regimen number: 1,2,0.44506,0,0
2,immunohistochemistry positive cell score: 3+,0.45358,0,0
2,pathologic N: N3,0.45949,0,0
2,progesterone receptor level cell percent category: 80-89,0.45949,0,0
2,number of lymphnodes positive by ihc: 0,0.46534,0,0
2,PAM50 sample type: tumor,0.47789,0,0
2,anatomic neoplasm subdivision: Left Upper Inner Quadrant,0.4798,0,0
2,drug regimen number: 1,2,3,0.49636,0,0
2,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Left,0.49636,0,0
2,icd o 3 site: C50.4,0.49888,0,0
2,cytokeratin immunohistochemistry staining method micrometastasis indicator: YES,0.49943,0,0
2,her2 erbb pos finding cell percent category: <10,0.50998,0,0
2,icd o 3 site: C50.5,0.51249,0,0
2,initial pathologic diagnosis method: Fine needle aspiration biopsy,0.52385,0,0
2,drug regimen number: 1,0.52484,0,0
2,tumor necrosis percent: 30,0.5288,0,0
2,progesterone receptor level cell percent category: <10,0.53187,0,0
2,anatomic neoplasm subdivision: Left Lower Inner Quadrant,0.53705,0,0
2,lab procedure her2 neu in situ hybrid outcome type: [Not Evaluated],0.55555,0,0
2,pathologic N: NX,0.56039,0,0
2,lab proc her2 neu immunohistochemistry receptor status: [Not Evaluated],0.57424,0,0
2,er level cell percentage category: 80-89,0.58257,0,0
2,pathologic stage: Stage X,0.58257,0,0
2,progesterone receptor level cell percent category: 40-49,0.58257,0,0
2,anatomic neoplasm subdivision: Left,0.59602,0,0
2,tumor nuclei percent: 75,0.60275,0,0
2,PAM50 sample type: NA,0.60355,0,0
2,PAM50: NA,0.60355,0,0
2,surgical procedure purpose other text: Patey's Surgery,0.64273,0,0
2,initial pathologic diagnosis method: Other method, specify:,0.64302,0,0
2,pathologic stage: Stage IA,0.65573,0,0
2,anatomic neoplasm subdivision: Right,0.66156,0,0
2,her2 immunohistochemistry level result: 0,0.66179,0,0
2,pathologic N: N0 (i-),0.66397,0,0
2,section location: BOTTOM,TOP,0.68456,0,0
2,tumor necrosis percent: 20,0.68796,0,0
2,immunohistochemistry positive cell score: 2+,0.69435,0,0
2,initial pathologic diagnosis method: Excisional Biopsy,0.69435,0,0
2,her2 erbb pos finding cell percent category: NA,0.70903,0,0
2,er level cell percentage category: 70-79,0.70987,0,0
2,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Right,0.72462,0,0
2,axillary lymph node stage method type: No axillary staging,0.72462,0,0
2,pathologic stage: Stage IIIC,0.72462,0,0
2,surgical procedure purpose other text: Surgical Resection,0.73688,0,0
2,pathologic T: T1,0.75194,0,0
2,her2 immunohistochemistry level result: NA,0.75997,0,0
2,anatomic neoplasm subdivision: Right Upper Inner Quadrant,0.76459,0,0
2,anatomic neoplasm subdivision: Left Upper Outer Quadrant,0.76564,0,0
2,breast carcinoma immunohistochemistry pos cell score: NA,0.76805,0,0
2,her2 immunohistochemistry level result: 1+,0.77321,0,0
2,system version: 6th,0.78299,0,0
2,progesterone receptor level cell percent category: NA,0.80476,0,0
2,breast carcinoma surgical procedure name: Other,0.81237,0,0
2,lab procedure her2 neu in situ hybrid outcome type: Positive,0.81412,0,0
2,menopause status: Indeterminate (neither Pre or Postmenopausal),0.81891,0,0
2,breast carcinoma immunohistochemistry pos cell score: 0,0.84538,0,0
2,breast carcinoma progesterone receptor status: Negative,0.87348,0,0
2,er level cell percentage category: <10,0.8813,0,0
2,immunohistochemistry positive cell score: NA,0.88257,0,0
2,person neoplasm cancer status: WITH TUMOR,0.88714,0,0
2,breast carcinoma surgical procedure name: Simple Mastectomy,0.89498,0,0
2,number of lymphnodes positive by ihc: NA,0.89982,0,0
2,person neoplasm cancer status: NA,0.90427,0,0
2,margin status: NA,0.90653,0,0
2,race: BLACK OR AFRICAN AMERICAN,0.90899,0,0
2,menopause status: NA,0.92556,0,0
2,margin status: Positive,0.93739,0,0
2,histological type: Infiltrating Lobular Carcinoma,0.94066,0,0
2,tumor nuclei percent: 85,0.94376,0,0
2,pathologic N: N0,0.94576,0,0
2,er level cell percentage category: NA,0.94791,0,0
2,system version: NA,0.94989,0,0
2,icd o 3 histology: 8520/3,0.95214,0,0
2,axillary lymph node stage method type: NA,0.95988,0,0
2,menopause status: Pre (<6 months since LMP AND no prior bilateral ovariectomy AND not on estrogen replacement),0.96016,0,0
2,anatomic treatment site: NA,0.96534,0,0
2,radiation type: NA,0.96534,0,0
2,radiation regimen indication: NA,0.96534,0,0
2,pathologic stage: Stage I,0.96722,0,0
2,route of administration: NA,0.9703,0,0
2,initial pathologic diagnosis method: NA,0.98079,0,0
2,oct embedded: NA,0.98091,0,0
2,sample type: NA,0.98091,0,0
2,normal tissue anatomic site: NA,0.98091,0,0
2,section location: NA,0.98091,0,0
2,drug therapy ongoing: NA,0.98091,0,0
2,anatomic neoplasm subdivision: NA,0.98091,0,0
2,breast carcinoma estrogen receptor status: NA,0.98091,0,0
2,breast carcinoma progesterone receptor status: NA,0.98091,0,0
2,gender: NA,0.98091,0,0
2,icd 10: NA,0.98091,0,0
2,icd o 3 histology: NA,0.98091,0,0
2,icd o 3 site: NA,0.98091,0,0
2,pathologic M: NA,0.98091,0,0
2,pathologic N: NA,0.98091,0,0
2,pathologic T: NA,0.98091,0,0
2,prior dx: NA,0.98091,0,0
2,tissue prospective collection indicator: NA,0.98091,0,0
2,tissue retrospective collection indicator: NA,0.98091,0,0
2,vital status: NA,0.98091,0,0
2,radiation treatment ongoing: NA,0.98091,0,0
2,drug therapy ongoing: NO,0.98092,0,0
2,breast carcinoma surgical procedure name: NA,0.98112,0,0
2,histological type: NA,0.98154,0,0
2,history of neoadjuvant treatment: NA,0.98154,0,0
2,race: NA,0.98204,0,0
2,drug name: NA,0.98215,0,0
2,pathologic stage: NA,0.98215,0,0
2,drug regimen indication: NA,0.98275,0,0
2,lab proc her2 neu immunohistochemistry receptor status: Positive,0.98427,0,0
2,lab proc her2 neu immunohistochemistry receptor status: NA,0.98692,0,0
2,cytokeratin immunohistochemistry staining method micrometastasis indicator: NA,0.98719,0,0
2,lab procedure her2 neu in situ hybrid outcome type: NA,0.98856,0,0
2,drug regimen number: NA,0.98981,0,0
2,method of normal sample procurement: NA,0.99441,0,0
2,PAM50: LumA,0.99468,0,0
2,tumor necrosis percent: NA,0.99901,0,0
2,tumor nuclei percent: NA,0.99901,0,0
2,breast carcinoma estrogen receptor status: Negative,0.9996,0,0
2,sample type: Solid Tissue Normal,1,0,0
2,tumor necrosis percent: 15,1,0,0
2,tumor necrosis percent: 2,1,0,0
2,tumor necrosis percent: 25,1,0,0
2,tumor necrosis percent: 3,1,0,0
2,tumor nuclei percent: 65,1,0,0
2,tumor nuclei percent: 99,1,0,0
2,method of normal sample procurement: Other method (please specify),1,0,0
2,method of normal sample procurement: Tumor Resection,1,0,0
2,section location: BOTTOM,1,0,0
2,drug name: abraxane,carboplatin,herceptin,taxotere,1,0,0
2,drug name: adriamicin,1,0,0
2,drug name: adriamycin+,1,0,0
2,drug name: adriamycin+cyclophosphamid,1,0,0
2,drug name: adriamycin,,1,0,0
2,drug name: adriamycin,anastrozole,cytoxan,1,0,0
2,drug name: adriamycin,anastrozole,cytoxan,exemestane,gemzar,letrozole,tamoxifen,taxol,1,0,0
2,drug name: adriamycin,anastrozole,cytoxan,letrozole,tamoxifen,taxol,1,0,0
2,drug name: adriamycin,anastrozole,cytoxan,taxol,tamoxifen,1,0,0
2,drug name: adriamycin,arimidex,aromasin,cytoxan,femara,tamoxifen,taxol,1,0,0
2,drug name: adriamycin,arimidex,cyotxan,1,0,0
2,drug name: adriamycin,arimidex,cytoxan,1,0,0
2,drug name: adriamycin,arimidex,cytoxan,docetaxel,herceptin,lapatinib,1,0,0
2,drug name: adriamycin,arimidex,cytoxan,femara,taxol,1,0,0
2,drug name: adriamycin,arimidex,cytoxan,herceptin,taxol,taxotere,1,0,0
2,drug name: adriamycin,arimidex,cytoxan,herceptin,taxotere,1,0,0
2,drug name: adriamycin,arimidex,cytoxan,paclitaxel,1,0,0
2,drug name: adriamycin,arimidex,cytoxan,tamoxifen,1,0,0
2,drug name: adriamycin,arimidex,cytoxan,tamoxifen,taxol,zometa,1,0,0
2,drug name: adriamycin,arimidex,cytoxan,taxol,1,0,0
2,drug name: adriamycin,arimidex,cytoxan,taxotere,1,0,0
2,drug name: adriamycin,capecetabine,cytoxan,docetaxel,tamoxifen,zometa,1,0,0
2,drug name: adriamycin,carboplatin,cytoxan,gemcitabine,xeloda,1,0,0
2,drug name: adriamycin,cisplatin,exemestane,gemzar,navelbine,taxol,taxotere,xeloda,1,0,0
2,drug name: adriamycin,cyclophosphamide,herceptin,paclitaxel,1,0,0
2,drug name: adriamycin,cyclophosphamide,herceptin,paclitaxel,tamoxifen,triptorelin,zoledronic,1,0,0
2,drug name: adriamycin,cyclophosphamide,taxol,1,0,0
2,drug name: adriamycin,cytoxan,1,0,0
2,drug name: adriamycin,cytoxan,docetaxel,1,0,0
2,drug name: adriamycin,cytoxan,exemestane,letrozole,tamoxifen,xeloda,1,0,0
2,drug name: adriamycin,cytoxan,femara,taxol,1,0,0
